,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Out_Temp,Out_Humi,TemperatureDif,HumidityDif,CO2Dif,HumidityRatioDif,weekday,office,timegroup_0,timegroup_1,timegroup_2,timegroup_3,TemperatureIncr,HumidityIncr,CO2Incr,HumidityRatioIncr,Temp_InOut,TemperatureAfterAvg,HumidityAfterAvg,CO2AfterAvg,HumidityRatioAfterAvg
0,2015-02-02 14:38:59,23.64,27.1,473.0,908.8,0.004897630243458229,1,2.0,70.0,-0.009999999999998007,0.05000000000000071,8.299999999999955,6.1386541620007595e-06,1,1,0,0,1,0,23.709674999999994,26.527725,821.4649999999997,0.004813634551812973,21.64,23.60741666666668,27.47806666666667,969.8105952380953,0.004956689073341694
1,2015-02-02 14:39:59,23.6,27.16,464.0,918.0,0.00489665184522539,1,2.0,70.0,-0.03999999999999915,0.05999999999999873,9.200000000000044,-9.78398232839503e-07,1,1,0,0,1,0,23.706675,26.569125,829.4449999999997,0.004820307912777678,21.6,23.60541666666668,27.51590000000001,975.6039285714287,0.004962970941407002
2,2015-02-02 14:41:00,23.6,27.236,498.4,925.2,0.00491046198855591,1,2.0,70.0,0.0,0.07600000000000051,7.2000000000000455,1.3810143330520582e-05,1,1,0,0,1,0,23.700775,26.612625,837.325,0.004826507455432687,21.6,23.60541666666668,27.548114285714288,981.2253571428572,0.004968825641379125
3,2015-02-02 14:42:00,23.6,27.29,530.2,929.4,0.0049202748285747,1,2.0,70.0,0.0,0.053999999999998494,4.199999999999932,9.81284001878944e-06,1,1,0,0,1,0,23.694275,26.662925,845.1016666666667,0.0048337729272372116,21.6,23.604166666666675,27.575814285714284,986.2778571428572,0.004973479779373997
4,2015-02-02 14:43:00,23.6,27.33,533.6,936.4,0.00492754379701558,1,2.0,70.0,0.0,0.03999999999999915,7.0,7.268968440879951e-06,1,1,0,0,1,0,23.68815,26.721175,852.8341666666668,0.004842598000866104,21.6,23.601166666666675,27.601814285714283,991.2078571428572,0.004977292938475425
5,2015-02-02 14:44:00,23.6,27.34,524.25,950.0,0.0049293610654639,1,2.0,70.0,0.0,0.010000000000001565,13.600000000000026,1.8172684483203083e-06,1,1,0,0,1,0,23.68045,26.77767500000001,860.7041666666668,0.004850645490717576,21.6,23.601166666666675,27.634214285714286,996.1278571428572,0.004983181977345678
6,2015-02-02 14:44:59,23.625,27.3925,498.666666666667,961.0,0.00494640574744149,1,2.0,70.0,0.024999999999998586,0.05249999999999844,11.0,1.7044681977589765e-05,1,1,0,0,1,0,23.672450000000005,26.831675,868.7041666666668,0.004858146922409044,21.625,23.597416666666675,27.667214285714284,1001.4028571428572,0.0049880322619822145
7,2015-02-02 14:45:59,23.6,27.39,516.333333333333,963.0,0.00493844756573873,1,2.0,70.0,-0.024999999999998586,-0.002499999999997727,2.0,-7.958181702760228e-06,1,1,0,0,1,0,23.6672,26.8868,876.8541666666665,0.004866660393143672,21.6,23.591166666666673,27.69648928571429,1006.1153571428572,0.004991449960818979
8,2015-02-02 14:47:00,23.6,27.412,501.2,958.6,0.00494244570930318,1,2.0,70.0,0.0,0.021999999999998462,-4.399999999999976,3.998143564450106e-06,1,1,0,0,1,0,23.6595,26.9418,885.1541666666666,0.004874428086011089,21.6,23.586166666666674,27.72698928571429,1010.4653571428572,0.00499546432292552
9,2015-02-02 14:48:00,23.6,27.5,522.0,965.333333333333,0.00495843879351724,1,2.0,70.0,0.0,0.08800000000000098,6.733333333333008,1.599308421405994e-05,1,1,0,0,1,0,23.651800000000005,26.9949,892.9241666666666,0.004881845671645227,21.6,23.581166666666668,27.756389285714285,1015.0978571428573,0.004999278777853838
10,2015-02-02 14:49:00,23.6,27.525,520.5,979.25,0.00496298243218165,1,2.0,70.0,0.0,0.024999999999998586,13.91666666666697,4.5436386644105015e-06,1,1,0,0,1,0,23.64500000000001,27.050400000000003,900.7408333333333,0.004889958175801621,21.6,23.57616666666668,27.781389285714283,1019.5111904761903,0.005002293578571454
11,2015-02-02 14:50:00,23.6,27.6,505.28571428571405,978.428571428571,0.0049766137433226295,1,3.0,70.0,0.0,0.07500000000000284,-0.8214285714290099,1.363131114097936e-05,1,1,0,0,1,0,23.63775000000001,27.1044,908.9408333333333,0.004897662986376847,20.6,23.57116666666667,27.805139285714283,1023.3236904761903,0.005005081197355848
12,2015-02-02 14:51:00,23.6,27.6,488.333333333333,983.0,0.0049766137433226295,1,3.0,70.0,0.0,0.0,4.57142857142901,0.0,1,1,0,0,1,0,23.63275000000001,27.1564,916.662261904762,0.0049056540051561895,20.6,23.56616666666667,27.82638928571428,1027.1522619047619,0.005007413110670197
13,2015-02-02 14:51:59,23.6,27.54,512.0,992.6,0.00496570864699156,1,3.0,70.0,0.0,-0.060000000000002274,9.600000000000025,-1.090509633106928e-05,1,1,0,0,1,0,23.62775000000001,27.206399999999995,924.2122619047619,0.004913279500484882,20.6,23.558416666666666,27.85263928571429,1030.977261904762,0.005009806980878044
14,2015-02-02 14:53:00,23.6,27.6,511.0,997.2,0.0049766137433226295,1,3.0,70.0,0.0,0.060000000000002274,4.600000000000024,1.090509633106928e-05,1,1,0,0,1,0,23.62275000000001,27.2484,931.5755952380953,0.0049194458950676785,20.6,23.547916666666666,27.884639285714282,1034.347261904762,0.005012400662247728
15,2015-02-02 14:54:00,23.6166666666667,27.6333333333333,501.5,999.5,0.00498771842139186,1,3.0,70.0,0.016666666666697694,0.033333333333299464,2.2999999999999545,1.11046780692306e-05,1,1,0,0,1,0,23.617750000000008,27.2897,938.8155952380948,0.004925481264169322,20.6166666666667,23.537416666666665,27.914639285714284,1038.1672619047617,0.005014628580899133
16,2015-02-02 14:55:00,23.6666666666667,27.7,503.666666666667,1001.0,0.00501505086095386,1,3.0,70.0,0.05000000000000071,0.0666666666666984,1.5,2.733243956200021e-05,1,1,0,0,1,0,23.613583333333345,27.32686666666666,945.7405952380952,0.004931011693379377,20.6666666666667,23.52608333333333,27.942972619047623,1042.1222619047617,0.005016301265647075
17,2015-02-02 14:55:59,23.6,27.7,483.166666666667,1009.5,0.00499478974690881,1,3.0,70.0,-0.0666666666666984,0.0,8.5,-2.026111404505003e-05,1,1,0,0,1,0,23.61191666666668,27.36324166666667,951.7905952380952,0.00493715469800887,20.6,23.51225,27.96797261904762,1046.1222619047617,0.005016607328416919
18,2015-02-02 14:57:00,23.6,27.7225,483.5,1019.0,0.0049988794929492295,1,3.0,70.0,0.0,0.022500000000000853,9.5,4.089746040419201e-06,1,1,0,0,1,0,23.61191666666668,27.40374166666667,957.7155952380953,0.004944514464655815,20.6,23.501749999999994,27.994097619047622,1049.7472619047617,0.005018128377956291
19,2015-02-02 14:57:59,23.6,27.79,473.0,1021.0,0.00501114905119468,1,3.0,70.0,0.0,0.067499999999999,2.0,1.2269558245450384e-05,1,1,0,0,1,0,23.609916666666674,27.441066666666664,963.7855952380952,0.0049507062002467715,20.6,23.49125,28.026639285714282,1053.2389285714285,0.005020798693409069
20,2015-02-02 14:58:59,23.6,27.856666666666694,470.333333333333,1024.66666666667,0.00502326760476436,1,3.0,70.0,0.0,0.06666666666669485,3.6666666666699257,1.2118553569679875e-05,1,1,0,0,1,0,23.60741666666668,27.47806666666667,969.8105952380953,0.004956689073341694,20.6,23.47975,28.056639285714283,1056.7189285714285,0.0050226977179656535
21,2015-02-02 15:00:00,23.6,27.804285714285694,480.142857142857,1030.42857142857,0.00501374584466786,1,3.0,70.0,0.0,-0.05238095238100016,5.761904761900041,-9.521760096499812e-06,1,1,0,0,1,0,23.60541666666668,27.51590000000001,975.6039285714287,0.004962970941407002,20.6,23.469249999999995,28.07997261904761,1059.7855952380949,0.00502369985690191
22,2015-02-02 15:01:00,23.575,27.79,464.0,1026.25,0.0050035447484533604,1,3.0,70.0,-0.02500000000000213,-0.014285714285694697,-4.178571428569967,-1.0201096214499522e-05,1,1,0,0,1,0,23.60541666666668,27.548114285714288,981.2253571428572,0.004968825641379125,20.575,23.45791666666666,28.11200833333333,1062.8891666666664,0.005026013416384455
23,2015-02-02 15:02:00,23.54,27.81,474.4,1028.0,0.00499653801060323,1,3.0,70.0,-0.03500000000000013,0.01999999999999957,1.75,-7.006737850130327e-06,1,1,0,0,1,0,23.604166666666675,27.575814285714284,986.2778571428572,0.004973479779373997,20.54,23.44866666666666,28.14750833333333,1066.7641666666664,0.005029587412908196
24,2015-02-02 15:03:00,23.6,27.978,470.0,1034.8,0.00504532457442066,1,3.0,70.0,0.060000000000002274,0.1680000000000028,6.7999999999999545,4.8786563817429685e-05,1,1,0,0,1,0,23.601166666666675,27.601814285714283,991.2078571428572,0.004977292938475425,20.6,23.43783333333333,28.18200833333333,1070.5891666666664,0.0050324843118519
25,2015-02-02 15:04:00,23.525,28.0,454.0,1055.5,0.00502636675819462,1,3.0,70.0,-0.07500000000000284,0.021999999999998462,20.70000000000005,-1.8957816226039887e-05,1,1,0,0,1,0,23.601166666666675,27.634214285714286,996.1278571428572,0.004983181977345678,20.525,23.42608333333333,28.208108333333332,1074.0241666666666,0.005033583598036515
26,2015-02-02 15:04:59,23.5,27.978,454.0,1055.25,0.0050147597241768,1,3.0,70.0,-0.024999999999998586,-0.021999999999998462,-0.25,-1.1607034017820095e-05,1,1,0,0,1,0,23.597416666666675,27.667214285714284,1001.4028571428572,0.0049880322619822145,20.5,23.414333333333325,28.23310833333333,1076.8491666666664,0.005034476720324886
27,2015-02-02 15:06:00,23.5,28.0,454.0,1050.0,0.00501873480786954,1,3.0,70.0,0.0,0.021999999999998462,-5.25,3.97508369274005e-06,1,1,0,0,1,0,23.591166666666673,27.69648928571429,1006.1153571428572,0.004991449960818979,20.5,23.40466666666666,28.260875,1079.37,0.005036503932831096
28,2015-02-02 15:07:00,23.5,28.0,454.0,1051.25,0.00501873480786954,1,3.0,70.0,0.0,0.0,1.25,0.0,1,1,0,0,1,0,23.586166666666674,27.72698928571429,1010.4653571428572,0.00499546432292552,20.5,23.39416666666666,28.295874999999995,1082.0700000000004,0.005039563012554227
29,2015-02-02 15:08:00,23.5,28.0,445.0,1053.6,0.00501873480786954,1,3.0,70.0,0.0,0.0,2.349999999999909,0.0,1,1,0,0,1,0,23.581166666666668,27.756389285714285,1015.0978571428573,0.004999278777853838,20.5,23.38366666666667,28.330875,1085.3675,0.00504262209227736
30,2015-02-02 15:08:59,23.5,28.0,439.0,1055.5,0.00501873480786954,1,3.0,70.0,0.0,0.0,1.900000000000091,0.0,1,1,0,0,1,0,23.57616666666668,27.781389285714283,1019.5111904761903,0.005002293578571454,20.5,23.37316666666667,28.364625,1088.7500000000002,0.005045458115903296
31,2015-02-02 15:10:00,23.5,28.025,444.25,1055.0,0.00502325200960961,1,3.0,70.0,0.0,0.024999999999998586,-0.5,4.517201740069851e-06,1,1,0,0,1,0,23.57116666666667,27.805139285714283,1023.3236904761903,0.005005081197355848,20.5,23.36266666666667,28.39545833333333,1091.7583333333337,0.005047773687644389
32,2015-02-02 15:10:59,23.445,28.125,454.75,1059.5,0.00502449114747957,1,3.0,70.0,-0.054999999999999716,0.10000000000000142,4.5,1.2391378699603414e-06,1,1,0,0,1,0,23.56616666666667,27.82638928571428,1027.1522619047619,0.005007413110670197,20.445,23.35216666666667,28.42720833333333,1095.0083333333337,0.0050502500190483714
33,2015-02-02 15:11:59,23.39,28.18,455.8,1060.0,0.0050175822743852285,1,3.0,70.0,-0.054999999999999716,0.054999999999999716,0.5,-6.90887309434153e-06,1,1,0,0,1,0,23.558416666666666,27.85263928571429,1030.977261904762,0.005009806980878044,20.39,23.344416666666675,28.44845833333333,1098.2208333333335,0.005051682992811572
34,2015-02-02 15:13:00,23.39,28.2,451.6,1073.6,0.0050211721163507285,1,3.0,70.0,0.0,0.01999999999999957,13.599999999999907,3.5898419654999472e-06,1,1,0,0,1,0,23.547916666666666,27.884639285714282,1034.347261904762,0.005012400662247728,20.39,23.33941666666667,28.46945833333333,1101.0208333333335,0.005053907493861906
35,2015-02-02 15:14:00,23.39,28.2,451.6,1078.6,0.0050211721163507285,1,3.0,70.0,0.0,0.0,5.0,0.0,1,1,0,0,1,0,23.537416666666665,27.914639285714284,1038.1672619047617,0.005014628580899133,20.39,23.33351666666667,28.48945833333333,1103.6808333333336,0.005055675235696556
36,2015-02-02 15:15:00,23.39,28.2,454.75,1081.0,0.0050211721163507285,1,3.0,70.0,0.0,0.0,2.400000000000091,0.0,1,1,0,0,1,0,23.52608333333333,27.942972619047623,1042.1222619047617,0.005016301265647075,20.39,23.32401666666667,28.50033333333333,1105.3883333333335,0.005054717415300596
